poi_id,name,amenity,main_category,sub_category,priority_level,latitude,longitude,final_status,map_ready,rule1_reason,rule2_reason,rule3_reason,rule4_reason,rule5_reason
BLR_002286,Chicken County,restaurant,Food & Beverage,Restaurant,3,12.9307235,77.6004442,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002287,IDBI Bank,bank,Financial Services,Bank,2,13.0975803,77.5844426,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002288,ICICI Bank,atm,Financial Services,ATM,2,12.9472236,77.598734,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002289,Krishna Nursing Home,hospital,Healthcare,Hospital,1,12.9474222,77.5986921,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002290,Padmavathi Medicals,pharmacy,Healthcare,Pharmacy,1,12.9483481,77.6000553,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002291,Sanjana Medicals,pharmacy,Healthcare,Pharmacy,1,12.948665,77.6001706,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002292,"Shifa Hospital, Bengaluru Urban",hospital,Healthcare,Hospital,1,12.9900105,77.5988107,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002293,Canara Bank,atm,Financial Services,ATM,2,12.9833614,77.6033233,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002294,Akshaya Deluxe,restaurant,Food & Beverage,Restaurant,3,13.0374079,77.5654203,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002295,Dena Bank,bank,Financial Services,Bank,2,12.9227933,77.5835861,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002296,Milann Fertility Center,hospital,Healthcare,Hospital,1,12.9159249,77.5856011,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002297,ICICI Bank,bank,Financial Services,Bank,2,12.900609,77.594713,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002298,State Bank of India,bank,Financial Services,Bank,2,12.900542,77.594905,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002299,Axis Bank,atm,Financial Services,ATM,2,12.9749216,77.6703057,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002300,Padam Pharma,pharmacy,Healthcare,Pharmacy,1,12.9827789,77.6405257,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002301,Karnataka State Cooperative Apex Bank,bank,Financial Services,Bank,2,12.9811664,77.6405443,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002302,Anjappar Chettinad Restaurant,restaurant,Food & Beverage,Restaurant,3,12.9755345,77.6413688,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002303,Creme & Crust,restaurant,Food & Beverage,Restaurant,3,12.9749878,77.6412398,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002304,Peacock Fine Dining,restaurant,Food & Beverage,Restaurant,3,12.9750628,77.6412415,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002305,Citibank,atm,Financial Services,ATM,2,12.9647407,77.641787,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002306,Gift IVF center,hospital,Healthcare,Hospital,1,12.962951,77.6418711,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002307,Hungry Walker,restaurant,Food & Beverage,Restaurant,3,12.9695996,77.641102,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002308,Apollo Clinic,pharmacy,Healthcare,Pharmacy,1,12.9654532,77.6417318,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002309,Little Italy,restaurant,Food & Beverage,Restaurant,3,12.9773951,77.6406976,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002310,DBS Bank India,bank,Financial Services,Bank,2,12.9657866,77.6417312,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002311,Rajdhani,restaurant,Food & Beverage,Restaurant,3,12.963873,77.6418506,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002312,The Rock,restaurant,Food & Beverage,Restaurant,3,12.963753,77.6419024,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002313,pakwan,restaurant,Food & Beverage,Restaurant,3,12.9742661,77.6409041,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002314,Kota Kachori,restaurant,Food & Beverage,Restaurant,3,12.9740974,77.640751,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002315,Sri Udupi Park,restaurant,Food & Beverage,Restaurant,3,12.9736716,77.6409138,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002316,State Bank of India,bank,Financial Services,Bank,2,12.9706435,77.641522,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002317,Thai Refresh,restaurant,Food & Beverage,Restaurant,3,12.9706146,77.6415013,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002318,The Biriyani World,restaurant,Food & Beverage,Restaurant,3,12.9694583,77.6415886,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002319,Federal Bank,atm,Financial Services,ATM,2,12.9792275,77.6410231,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002320,Barbeque Factory,restaurant,Food & Beverage,Restaurant,3,12.9641752,77.6413104,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002321,Smoke House Deli,restaurant,Food & Beverage,Restaurant,3,12.9656588,77.6412508,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002322,Lakshmi Vilas Bank,bank,Financial Services,Bank,2,12.9012855,77.623539,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002323,Atithis,restaurant,Food & Beverage,Restaurant,3,13.0017604,77.5783235,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002324,Swaad,restaurant,Food & Beverage,Restaurant,3,12.9696235,77.654847,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002325,Beijing Bites,restaurant,Food & Beverage,Restaurant,3,12.9185551,77.6704667,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002326,Yes Bank,atm,Financial Services,ATM,2,12.9729167,77.6172137,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002327,Abu Dhabi Commercial Bank,bank,Financial Services,Bank,2,12.9751161,77.6040333,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002328,State Bank of India,bank,Financial Services,Bank,2,12.9758241,77.6043486,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002329,Canara Bank,bank,Financial Services,Bank,2,12.975421,77.6045772,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002330,UCO Bank,bank,Financial Services,Bank,2,12.9755804,77.6053256,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002331,Bheema's,restaurant,Food & Beverage,Restaurant,3,12.9751858,77.6035875,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002332,Mainland China,restaurant,Food & Beverage,Restaurant,3,12.9752374,77.6034215,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002333,Oh! Calcutta,restaurant,Food & Beverage,Restaurant,3,12.975223,77.6035195,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002334,Hooked,restaurant,Food & Beverage,Restaurant,3,12.9755584,77.6031289,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002335,Matsya,restaurant,Food & Beverage,Restaurant,3,12.9755444,77.6031965,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002336,Bundle Company,restaurant,Food & Beverage,Restaurant,3,12.9756151,77.6029253,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002337,Union Bank of India,bank,Financial Services,Bank,2,12.9761842,77.602631,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002338,Karavalli,restaurant,Food & Beverage,Restaurant,3,12.9720694,77.6089097,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002339,Udupi Park,restaurant,Food & Beverage,Restaurant,3,12.9728503,77.6091975,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002340,State Bank of India,bank,Financial Services,Bank,2,12.9730522,77.6085652,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002341,Nagarjuna,restaurant,Food & Beverage,Restaurant,3,12.97323,77.609195,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002342,The Grill House,restaurant,Food & Beverage,Restaurant,3,12.9749935,77.6199471,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002343,Zaitoon,restaurant,Food & Beverage,Restaurant,3,12.9597633,77.6470458,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002344,Vidhana Soudha Police Station,police,Emergency Services,Police Station,1,12.9773726,77.5884362,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002345,Syndicate Bank,bank,Financial Services,Bank,2,12.9775007,77.5883584,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002346,State Bank of India,bank,Financial Services,Bank,2,12.9782832,77.5879912,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002347,Cheeni Kum,restaurant,Food & Beverage,Restaurant,3,12.9600581,77.6451404,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002348,ICICI Direct,bank,Financial Services,Bank,2,12.9600127,77.6451616,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002349,Dena Bank,bank,Financial Services,Bank,2,12.9600676,77.6447244,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002350,Desi Bytes,restaurant,Food & Beverage,Restaurant,3,12.9601577,77.6443247,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002351,HDFC Bank,atm,Financial Services,ATM,2,12.9594965,77.6569671,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002352,HDFC Bank,atm,Financial Services,ATM,2,12.9600667,77.6450929,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002353,Golden Plate Restaurant,restaurant,Food & Beverage,Restaurant,3,12.9592065,77.6530201,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002354,HDFC Bank,bank,Financial Services,Bank,2,12.9593103,77.6524844,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002355,Kotak Mahindra Bank,atm,Financial Services,ATM,2,12.9592189,77.6550673,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002356,ICICI Bank,atm,Financial Services,ATM,2,12.9592324,77.6549762,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002357,Samruddhi,restaurant,Food & Beverage,Restaurant,3,12.9592402,77.6547402,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_002358,HDFC Bank,bank,Financial Services,Bank,2,12.9588866,77.660074,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
